event_id,user_id,session_id,timestamp,key_index,hold_time_ms,flight_time_ms,typing_speed_wpm,key_pressure,is_backspace,is_pause,digraph_time_ms,trigraph_time_ms,label
22728,5,S005G004,2026-02-17T08:24:02.093000,7,128.76,170.43,61.0,0.7401,0,0,158.77,258.59,genuine
22729,5,S005G004,2026-02-17T08:24:01.640000,8,102.12,103.58,59.7,0.5135,0,1,171.25,232.21,genuine
22730,5,S005G004,2026-02-17T08:24:02.637000,9,110.81,183.06,53.8,0.6797,0,1,182.78,257.15,genuine
22731,5,S005G004,2026-02-17T08:24:02.340000,10,79.69,154.83,61.0,0.7589,0,0,160.47,207.7,genuine
22732,5,S005G004,2026-02-17T08:24:02.167000,11,120.76,76.69,60.7,0.559,0,0,172.57,223.26,genuine
22733,5,S005G004,2026-02-17T08:24:02.316000,12,86.88,106.31,59.1,0.7534,0,0,152.19,276.09,genuine
22734,5,S005G004,2026-02-17T08:24:03.562000,13,89.41,185.55,58.3,0.647,0,1,145.74,229.91,genuine
22735,5,S005G004,2026-02-17T08:24:03.780000,14,105.65,165.29,62.7,0.6022,0,0,181.21,229.51,genuine
22736,5,S005G004,2026-02-17T08:24:03.510000,15,115.24,119.25,64.6,0.4742,1,0,200.06,258.14,genuine
22737,5,S005G004,2026-02-17T08:24:03.264000,16,68.97,135.07,52.6,0.6094,0,0,171.95,202.68,genuine
22738,5,S005G004,2026-02-17T08:24:04.641000,17,127.18,146.47,56.7,0.6211,0,0,173.27,234.95,genuine
22739,5,S005G004,2026-02-17T08:24:03.150000,18,78.02,96.99,63.3,0.8027,0,0,208.45,268.11,genuine
22740,5,S005G004,2026-02-17T08:24:05.225000,19,99.42,176.22,64.3,0.7165,0,0,187.86,198.96,genuine
22741,5,S005G004,2026-02-17T08:24:03.900000,20,44.82,150.52,54.5,0.8868,0,0,132.84,262.5,genuine
22742,5,S005G004,2026-02-17T08:24:03.948000,21,89.86,98.63,54.2,0.4325,0,0,151.98,231.4,genuine
22743,5,S005G004,2026-02-17T08:24:04.356000,22,85.31,113.24,55.2,0.781,0,0,164.9,211.55,genuine
22744,5,S005G004,2026-02-17T08:24:03.726000,23,87.63,74.78,57.3,1.0,0,0,213.66,224.95,genuine
22745,5,S005G004,2026-02-17T08:24:05.808000,24,101.49,141.38,61.6,0.7285,0,1,172.89,237.78,genuine
22746,5,S005G004,2026-02-17T08:24:05.750000,25,109.56,121.32,54.9,0.76,0,0,176.43,256.94,genuine
22747,5,S005G004,2026-02-17T08:24:04.420000,26,116.34,53.75,56.2,0.6818,0,0,221.33,223.65,genuine
22748,5,S005G004,2026-02-17T08:24:05.670000,27,93.56,116.74,54.9,0.6706,0,0,162.37,211.19,genuine
22749,5,S005G004,2026-02-17T08:24:07.420000,28,105.37,159.96,58.7,0.6497,0,0,203.19,257.55,genuine
22750,5,S005G004,2026-02-17T08:24:06.554000,29,60.47,165.65,56.6,0.7828,0,0,197.65,227.2,genuine
22751,5,S005G004,2026-02-17T08:24:07.200000,30,110.08,130.57,64.2,0.5872,0,0,192.51,261.72,genuine
22752,5,S005G004,2026-02-17T08:24:06.510000,31,75.91,134.1,58.3,0.7785,0,0,166.09,249.92,genuine
22753,5,S005G004,2026-02-17T08:24:08.416000,32,109.05,154.08,54.9,0.797,0,0,169.16,270.72,genuine
22754,5,S005G004,2026-02-17T08:24:07.425000,33,79.46,145.64,55.5,0.4994,1,0,196.49,211.42,genuine
22755,5,S005G004,2026-02-17T08:24:05.202000,34,60.44,93.55,64.6,0.8039,0,0,190.91,279.45,genuine
22756,5,S005G004,2026-02-17T08:24:07.315000,35,79.24,130.54,60.3,0.5876,1,0,138.59,189.63,genuine
22757,5,S005G004,2026-02-17T08:24:07.632000,36,70.64,141.76,58.1,0.7629,0,0,204.75,237.26,genuine
22758,5,S005G004,2026-02-17T08:24:09.472000,37,119.07,136.93,53.7,0.6341,0,0,159.43,243.06,genuine
22759,5,S005G004,2026-02-17T08:24:07.904000,38,74.46,133.79,65.5,0.6306,0,0,188.46,211.21,genuine
22760,5,S005G004,2026-02-17T08:24:09.282000,39,101.68,137.21,64.8,0.9254,0,0,190.04,266.03,genuine
22761,5,S005G004,2026-02-17T08:24:08.400000,40,65.74,144.87,62.9,0.7015,0,0,216.89,241.07,genuine
22762,5,S005G004,2026-02-17T08:24:08.323000,41,112.01,91.1,53.3,0.6156,0,0,188.28,192.54,genuine
22763,5,S005G004,2026-02-17T08:24:08.946000,42,86.24,126.77,59.8,0.8236,0,0,188.41,221.11,genuine
22764,5,S005G004,2026-02-17T08:24:10.750000,43,86.82,163.44,57.9,0.6755,0,0,163.46,205.62,genuine
22765,5,S005G004,2026-02-17T08:24:08.800000,44,65.6,134.81,59.0,0.5117,0,0,155.78,279.12,genuine
22766,5,S005G004,2026-02-17T08:24:08.685000,45,62.84,130.45,57.5,0.848,0,0,204.75,295.48,genuine
22767,5,S005G004,2026-02-17T08:24:10.580000,46,75.01,155.57,56.6,0.7673,0,1,208.59,279.48,genuine
22768,5,S005G004,2026-02-17T08:24:10.904000,47,63.09,169.76,61.2,0.7368,0,0,202.1,247.58,genuine
22769,5,S005G004,2026-02-17T08:24:08.880000,48,68.77,116.87,63.4,0.6153,0,0,161.45,251.86,genuine
22770,5,S005G004,2026-02-17T08:24:07.154000,49,54.68,92.16,54.1,0.5245,0,0,202.88,199.76,genuine
22771,5,S005G004,2026-02-17T08:24:11.400000,50,67.74,160.81,58.2,0.6501,0,0,194.13,226.5,genuine
22772,5,S005G004,2026-02-17T08:24:11.067000,51,87.02,130.04,58.9,0.8531,0,0,201.54,255.53,genuine
22773,5,S005G004,2026-02-17T08:24:08.996000,52,55.1,117.94,56.9,0.6364,0,1,187.99,274.06,genuine
22774,5,S005G004,2026-02-17T08:24:12.296000,53,79.03,153.86,66.2,0.5322,0,0,190.64,179.29,genuine
22775,5,S005G004,2026-02-17T08:24:13.122000,54,84.97,158.42,57.5,0.8887,0,1,175.8,229.1,genuine
22776,5,S005G004,2026-02-17T08:24:08.855000,55,53.17,107.93,66.7,0.8398,0,0,164.2,254.96,genuine
22777,5,S005G004,2026-02-17T08:24:10.808000,56,20,173.45,62.2,0.6254,0,0,193.25,247.78,genuine
22778,5,S005G004,2026-02-17T08:24:12.825000,57,62.43,162.93,61.2,0.8058,0,0,152.7,225.21,genuine
22779,5,S005G004,2026-02-17T08:24:10.498000,58,83.55,97.46,56.0,0.7051,0,0,192.52,181.84,genuine
22780,5,S005G004,2026-02-17T08:24:14.278000,59,135.96,106.11,56.8,0.8132,0,0,169.06,249.8,genuine
22781,5,S005G004,2026-02-17T08:24:17.160000,60,116.61,170.31,56.2,0.8317,1,0,152.95,228.28,genuine
22782,5,S005G004,2026-02-17T08:24:14.884000,61,125.41,119.45,58.6,0.4305,1,0,176.24,156.07,genuine
22783,5,S005G004,2026-02-17T08:24:13.082000,62,84.21,127.36,73.7,0.765,0,0,194.88,222.38,genuine
22784,5,S005G004,2026-02-17T08:24:14.112000,63,98.54,125.68,65.6,0.7203,0,0,179.75,208.75,genuine
22785,5,S005G004,2026-02-17T08:24:13.888000,64,73.99,143.84,56.3,0.6872,0,0,208.86,161.36,genuine
22786,5,S005G004,2026-02-17T08:24:19.175000,65,143.43,152.11,61.6,0.4873,0,0,173.78,187.84,genuine
22787,5,S005G004,2026-02-17T08:24:14.586000,66,93.34,128.43,62.8,0.5014,0,0,160.12,244.82,genuine
22788,5,S005G004,2026-02-17T08:24:14.070000,67,42.49,168.04,55.4,0.5205,1,0,160.89,162.82,genuine
22789,5,S005G004,2026-02-17T08:24:11.764000,68,62.39,110.7,63.3,0.5627,0,0,235.7,210.24,genuine
22790,5,S005G004,2026-02-17T08:24:14.145000,69,53.86,151.16,59.6,0.7643,0,0,129.52,279.85,genuine
22791,5,S005G004,2026-02-17T08:24:16.520000,70,83.46,152.89,58.1,0.7291,0,0,200.79,310.78,genuine
22792,5,S005G004,2026-02-17T08:24:11.147000,71,58.63,98.89,50.9,0.5681,0,0,168.19,169.11,genuine
22793,5,S005G004,2026-02-17T08:24:14.976000,72,77.89,130.64,56.5,0.7112,0,0,225.54,194.09,genuine
22794,5,S005G004,2026-02-17T08:24:13.578000,73,94.61,92.22,52.9,0.8452,0,0,184.54,227.14,genuine
22795,5,S005G004,2026-02-17T08:24:16.058000,74,81.49,136.51,61.4,0.8473,0,0,171.73,211.06,genuine
22796,5,S005G004,2026-02-17T08:24:22.125000,75,86.93,208.52,59.9,0.3914,0,0,180.45,259.32,genuine
22797,5,S005G004,2026-02-17T08:24:19.380000,76,75.83,179.83,58.5,0.6113,0,0,183.29,220.23,genuine
22798,5,S005G004,2026-02-17T08:24:14.091000,77,58.04,125.59,61.6,0.4422,0,0,194.95,262.07,genuine
22799,5,S005G004,2026-02-17T08:24:15.600000,78,101.5,99.11,62.2,0.5876,0,0,169.34,192.44,genuine
22800,5,S005G004,2026-02-17T08:24:16.116000,79,66.01,138.65,57.5,0.6737,0,0,192.98,218.26,genuine
22801,5,S005G005,2026-02-25T18:31:00,0,84.38,126.0,59.2,0.6958,0,0,158.53,299.95,genuine
22802,5,S005G005,2026-02-25T18:31:00.189000,1,53.96,135.35,59.9,0.8642,0,0,141.43,242.03,genuine
22803,5,S005G005,2026-02-25T18:31:00.216000,2,31.0,77.98,57.0,0.6127,1,0,181.97,212.68,genuine
22804,5,S005G005,2026-02-25T18:31:00.561000,3,46.79,140.49,56.4,0.6917,0,0,154.03,224.98,genuine
22805,5,S005G005,2026-02-25T18:31:01.064000,4,112.44,154.52,56.2,0.6256,0,0,184.21,181.3,genuine
22806,5,S005G005,2026-02-25T18:31:00.990000,5,64.36,133.99,57.1,0.8497,0,0,159.58,197.25,genuine
22807,5,S005G005,2026-02-25T18:31:01.572000,6,100.1,162.1,59.5,0.6616,0,1,179.57,229.14,genuine
22808,5,S005G005,2026-02-25T18:31:01.470000,7,74.56,135.6,62.4,0.655,0,0,219.55,267.55,genuine
22809,5,S005G005,2026-02-25T18:31:01.568000,8,106.74,89.49,51.0,0.7312,0,0,181.32,240.08,genuine
22810,5,S005G005,2026-02-25T18:31:02.025000,9,74.8,150.32,58.3,0.5883,0,0,216.16,243.2,genuine
22811,5,S005G005,2026-02-25T18:31:02.370000,10,136.01,101.2,58.3,0.653,0,0,164.81,200.31,genuine
22812,5,S005G005,2026-02-25T18:31:02.299000,11,110.77,98.92,63.2,0.661,0,0,159.39,204.87,genuine
22813,5,S005G005,2026-02-25T18:31:02.592000,12,80.12,136.27,56.6,0.5487,0,0,171.03,158.62,genuine
22814,5,S005G005,2026-02-25T18:31:03.224000,13,88.65,159.8,61.2,0.7391,0,0,194.68,232.82,genuine
22815,5,S005G005,2026-02-25T18:31:03.682000,14,119.27,143.84,62.6,0.7215,0,0,165.23,240.36,genuine
22816,5,S005G005,2026-02-25T18:31:03.315000,15,100.24,120.85,57.7,0.7231,0,0,160.0,173.0,genuine
22817,5,S005G005,2026-02-25T18:31:03.808000,16,76.63,161.81,60.7,0.7785,0,0,182.53,207.5,genuine
22818,5,S005G005,2026-02-25T18:31:03.213000,17,78.27,110.74,61.4,0.5751,0,0,176.8,248.05,genuine
22819,5,S005G005,2026-02-25T18:31:04.536000,18,97.14,154.89,66.7,0.7351,0,0,187.1,232.41,genuine
22820,5,S005G005,2026-02-25T18:31:02.869000,19,86.56,64.56,69.1,0.5886,0,0,193.42,213.15,genuine
22821,5,S005G005,2026-02-25T18:31:03.480000,20,76.21,97.96,56.3,0.6833,0,0,216.22,227.35,genuine
22822,5,S005G005,2026-02-25T18:31:02.940000,21,72.11,68.18,64.8,0.839,0,0,189.3,237.93,genuine
22823,5,S005G005,2026-02-25T18:31:05.038000,22,64.15,165.3,59.3,0.5072,0,0,158.5,245.24,genuine
22824,5,S005G005,2026-02-25T18:31:04.025000,23,62.14,113.2,57.1,0.7399,0,0,184.78,236.05,genuine
22825,5,S005G005,2026-02-25T18:31:04.344000,24,33.24,147.77,54.4,0.5622,0,0,148.08,170.84,genuine
22826,5,S005G005,2026-02-25T18:31:05.525000,25,82.14,139.29,56.7,0.7262,0,0,205.51,235.9,genuine
22827,5,S005G005,2026-02-25T18:31:04.238000,26,35.33,128.31,58.2,0.7318,0,0,178.78,272.57,genuine
22828,5,S005G005,2026-02-25T18:31:07.344000,27,106.67,166.03,64.0,0.4955,0,0,168.18,266.15,genuine
22829,5,S005G005,2026-02-25T18:31:04.536000,28,78.45,83.68,62.7,0.6067,0,0,149.7,280.89,genuine
22830,5,S005G005,2026-02-25T18:31:05.829000,29,64.88,136.33,63.6,0.5124,0,0,173.65,217.18,genuine
22831,5,S005G005,2026-02-25T18:31:05.790000,30,35.77,157.31,62.7,0.8494,0,0,199.1,289.37,genuine
22832,5,S005G005,2026-02-25T18:31:05.921000,31,79.32,112.16,57.4,0.6694,0,0,172.08,226.49,genuine
22833,5,S005G005,2026-02-25T18:31:05.440000,32,65.78,104.32,55.6,0.6016,0,0,186.37,223.37,genuine
22834,5,S005G005,2026-02-25T18:31:08.184000,33,82.6,165.54,55.5,0.6018,0,0,214.05,217.9,genuine
22835,5,S005G005,2026-02-25T18:31:05.882000,34,68.7,104.56,57.6,0.6068,1,0,183.83,247.0,genuine
22836,5,S005G005,2026-02-25T18:31:10.150000,35,101.04,189.96,60.9,0.5124,0,0,167.1,287.57,genuine
22837,5,S005G005,2026-02-25T18:31:06.588000,36,63.35,120.2,56.1,0.6394,1,0,181.99,258.92,genuine
22838,5,S005G005,2026-02-25T18:31:07.437000,37,101.64,99.46,62.7,0.7056,0,0,165.39,238.96,genuine
22839,5,S005G005,2026-02-25T18:31:06.954000,38,73.63,109.41,57.8,0.6376,0,0,183.13,322.28,genuine
22840,5,S005G005,2026-02-25T18:31:11.466000,39,143.71,150.59,59.1,0.6406,0,1,179.35,214.04,genuine
22841,5,S005G005,2026-02-25T18:31:08.600000,40,66.06,148.98,56.8,0.7244,0,0,159.61,254.48,genuine
22842,5,S005G005,2026-02-25T18:31:11.767000,41,125.75,161.49,55.9,0.791,0,0,145.33,261.81,genuine
22843,5,S005G005,2026-02-25T18:31:08.190000,42,47.96,147.88,62.9,0.7703,0,0,156.81,258.31,genuine
22844,5,S005G005,2026-02-25T18:31:07.224000,43,46.59,121.43,61.7,0.629,0,1,170.02,226.71,genuine
22845,5,S005G005,2026-02-25T18:31:06.380000,44,52.36,92.77,56.4,0.6457,0,0,156.99,259.81,genuine
22846,5,S005G005,2026-02-25T18:31:10.800000,45,98.35,142.22,55.4,0.6569,0,0,172.08,279.36,genuine
22847,5,S005G005,2026-02-25T18:31:10.304000,46,99.2,125.2,58.6,0.4581,0,0,133.9,255.83,genuine
22848,5,S005G005,2026-02-25T18:31:05.640000,47,39.0,81.93,54.7,0.813,0,0,176.34,212.02,genuine
22849,5,S005G005,2026-02-25T18:31:08.592000,48,66.74,113.12,59.4,0.7835,0,0,205.98,243.16,genuine
22850,5,S005G005,2026-02-25T18:31:08.379000,49,67.64,103.98,61.8,0.7253,0,1,165.59,214.1,genuine
22851,5,S005G005,2026-02-25T18:31:11.400000,50,102.59,125.96,57.2,0.7715,0,0,198.53,273.27,genuine
22852,5,S005G005,2026-02-25T18:31:12.852000,51,103.08,148.99,60.2,0.6741,0,0,199.7,222.77,genuine
22853,5,S005G005,2026-02-25T18:31:11.284000,52,91.03,126.79,55.4,0.835,0,0,203.07,227.04,genuine
22854,5,S005G005,2026-02-25T18:31:10.971000,53,89.77,117.67,57.5,0.6998,0,0,170.97,232.89,genuine
22855,5,S005G005,2026-02-25T18:31:09.828000,54,90.42,91.93,61.0,0.5438,0,0,210.03,235.77,genuine
22856,5,S005G005,2026-02-25T18:31:12.155000,55,104.75,116.69,64.5,0.517,0,0,175.38,211.17,genuine
22857,5,S005G005,2026-02-25T18:31:06.608000,56,43.8,74.58,57.1,0.4706,0,0,203.08,216.37,genuine
22858,5,S005G005,2026-02-25T18:31:13.908000,57,72.43,172.39,60.4,0.8408,0,0,176.87,222.47,genuine
22859,5,S005G005,2026-02-25T18:31:12.586000,58,44.87,173.01,54.0,0.6726,0,0,166.75,214.25,genuine
22860,5,S005G005,2026-02-25T18:31:13.098000,59,97.94,124.54,61.7,0.6405,0,0,157.92,291.01,genuine
22861,5,S005G005,2026-02-25T18:31:11.220000,60,107.56,80.4,60.3,0.6713,0,0,190.43,228.38,genuine
22862,5,S005G005,2026-02-25T18:31:11.895000,61,86.79,109.0,55.0,0.685,0,0,178.83,216.06,genuine
22863,5,S005G005,2026-02-25T18:31:09.858000,62,70.74,88.39,66.0,0.6358,0,0,168.08,196.14,genuine
22864,5,S005G005,2026-02-25T18:31:12.726000,63,63.71,139.05,63.9,0.7523,0,0,192.48,256.48,genuine
22865,5,S005G005,2026-02-25T18:31:15.232000,64,75.73,162.78,58.7,0.6592,0,0,184.76,239.63,genuine
22866,5,S005G005,2026-02-25T18:31:15.600000,65,124.74,116.17,53.0,0.6724,1,0,180.27,263.83,genuine
22867,5,S005G005,2026-02-25T18:31:15.840000,66,103.59,136.44,60.0,0.6375,0,1,197.26,270.02,genuine
22868,5,S005G005,2026-02-25T18:31:13.266000,67,64.76,133.32,65.4,0.5587,0,0,205.58,215.74,genuine
22869,5,S005G005,2026-02-25T18:31:12.104000,68,68.33,110.18,63.8,0.5771,0,0,172.11,187.93,genuine
22870,5,S005G005,2026-02-25T18:31:15.870000,69,110.75,119.35,55.2,0.5428,0,0,200.1,190.93,genuine
22871,5,S005G005,2026-02-25T18:31:12.740000,70,73.61,108.91,58.4,0.607,0,0,160.4,272.58,genuine
22872,5,S005G005,2026-02-25T18:31:16.898000,71,123.35,115.5,57.8,0.7269,0,0,185.18,226.9,genuine
22873,5,S005G005,2026-02-25T18:31:13.320000,72,51.9,133.53,61.0,0.8319,1,0,188.24,228.07,genuine
22874,5,S005G005,2026-02-25T18:31:18.688000,73,155.31,100.7,60.1,0.791,0,0,161.99,186.59,genuine
22875,5,S005G005,2026-02-25T18:31:13.616000,74,70.56,114.39,57.7,0.5823,0,0,219.03,239.27,genuine
22876,5,S005G005,2026-02-25T18:31:17.025000,75,98.87,128.55,58.0,0.5664,0,0,173.57,230.93,genuine
22877,5,S005G005,2026-02-25T18:31:13.984000,76,81.07,103.82,51.0,0.7588,0,1,198.46,188.81,genuine
22878,5,S005G005,2026-02-25T18:31:15.246000,77,100.23,97.93,59.5,0.6924,0,1,174.7,209.64,genuine
22879,5,S005G005,2026-02-25T18:31:15.210000,78,68.05,127.51,49.4,0.68,0,0,153.64,207.89,genuine
22880,5,S005G005,2026-02-25T18:31:17.933000,79,86.11,140.9,59.0,0.7551,0,0,178.22,202.06,genuine
22881,5,S005G006,2026-03-01T16:40:00,0,88.59,139.1,63.6,0.6916,0,0,159.59,184.84,genuine
22882,5,S005G006,2026-03-01T16:40:00.190000,1,76.77,113.63,52.7,0.7234,0,0,195.69,288.3,genuine
22883,5,S005G006,2026-03-01T16:40:00.408000,2,95.34,108.98,55.9,0.7063,0,0,161.02,239.36,genuine
22884,5,S005G006,2026-03-01T16:40:00.660000,3,121.5,99.26,63.1,0.6019,1,0,165.99,248.91,genuine
22885,5,S005G006,2026-03-01T16:40:00.816000,4,64.87,139.27,50.4,0.7301,0,0,197.68,296.84,genuine
22886,5,S005G006,2026-03-01T16:40:01.280000,5,122.33,133.93,48.9,0.7942,1,0,180.02,254.38,genuine
22887,5,S005G006,2026-03-01T16:40:01.146000,6,76.61,115.1,60.0,0.6734,1,0,189.43,231.46,genuine
22888,5,S005G006,2026-03-01T16:40:01.533000,7,57.0,162.44,56.7,0.5504,0,0,198.86,246.36,genuine
22889,5,S005G006,2026-03-01T16:40:01.688000,8,97.83,113.97,54.4,0.8135,0,0,199.92,233.61,genuine
22890,5,S005G006,2026-03-01T16:40:01.503000,9,84.21,83.07,52.4,0.7232,0,0,170.06,221.35,genuine
22891,5,S005G006,2026-03-01T16:40:01.580000,10,75.0,83.32,59.4,0.8547,0,0,183.34,210.47,genuine
22892,5,S005G006,2026-03-01T16:40:01.947000,11,67.13,110.4,60.1,0.5648,0,0,166.97,212.58,genuine
22893,5,S005G006,2026-03-01T16:40:03.048000,12,140.98,113.37,68.1,0.7014,0,0,215.53,238.77,genuine
22894,5,S005G006,2026-03-01T16:40:02.912000,13,84.98,139.52,56.6,0.8077,0,0,168.72,209.46,genuine
22895,5,S005G006,2026-03-01T16:40:02.786000,14,92.79,106.69,59.6,0.5566,0,0,199.05,195.09,genuine
22896,5,S005G006,2026-03-01T16:40:02.595000,15,42.95,130.95,59.2,0.5699,0,0,156.25,245.1,genuine
22897,5,S005G006,2026-03-01T16:40:02.912000,16,82.34,100.29,63.0,0.6955,1,0,202.83,222.65,genuine
22898,5,S005G006,2026-03-01T16:40:03.910000,17,77.42,152.73,54.1,0.7814,0,1,193.85,279.2,genuine
22899,5,S005G006,2026-03-01T16:40:05.004000,18,129.09,149.68,54.9,0.7625,0,0,203.03,255.59,genuine
22900,5,S005G006,2026-03-01T16:40:04.598000,19,102.79,140.11,63.8,0.7319,0,0,178.76,254.65,genuine
22901,5,S005G006,2026-03-01T16:40:03.560000,20,70.9,107.96,60.1,0.8336,0,1,172.87,276.6,genuine
22902,5,S005G006,2026-03-01T16:40:04.116000,21,65.31,131.23,57.3,0.6632,0,0,189.51,223.31,genuine
22903,5,S005G006,2026-03-01T16:40:04.202000,22,99.65,91.75,56.3,0.5223,0,0,176.85,249.89,genuine
22904,5,S005G006,2026-03-01T16:40:04.623000,23,84.74,116.66,55.8,0.5847,1,0,210.75,284.85,genuine
22905,5,S005G006,2026-03-01T16:40:04.800000,24,69.08,131.71,61.5,0.6088,0,0,172.31,224.0,genuine
22906,5,S005G006,2026-03-01T16:40:07.250000,25,124.35,165.76,65.7,0.6976,0,0,147.09,238.47,genuine
22907,5,S005G006,2026-03-01T16:40:06.214000,26,97.2,141.83,66.1,0.8022,0,0,166.16,282.65,genuine
22908,5,S005G006,2026-03-01T16:40:07.533000,27,126.99,152.25,59.9,0.8083,0,0,195.5,216.33,genuine
22909,5,S005G006,2026-03-01T16:40:05.936000,28,56.51,156.42,61.9,0.6053,0,1,182.74,233.61,genuine
22910,5,S005G006,2026-03-01T16:40:06.032000,29,95.03,113.09,61.9,0.6051,0,0,182.13,266.0,genuine
22911,5,S005G006,2026-03-01T16:40:06.720000,30,92.59,131.72,61.0,0.675,1,1,190.11,235.39,genuine
22912,5,S005G006,2026-03-01T16:40:05.611000,31,53.31,128.27,56.3,0.7218,0,0,197.84,248.37,genuine
22913,5,S005G006,2026-03-01T16:40:06.400000,32,77.56,123.31,58.1,0.3894,0,0,186.63,254.74,genuine
22914,5,S005G006,2026-03-01T16:40:06.534000,33,83.87,114.28,58.9,0.5143,0,0,121.35,280.15,genuine
22915,5,S005G006,2026-03-01T16:40:07.752000,34,102.56,125.52,57.4,0.6977,0,0,180.99,219.45,genuine
22916,5,S005G006,2026-03-01T16:40:07.910000,35,66.49,160.19,54.5,0.6252,0,0,166.85,234.23,genuine
22917,5,S005G006,2026-03-01T16:40:06.624000,36,59.0,125.11,56.2,0.7216,0,0,157.74,277.09,genuine
22918,5,S005G006,2026-03-01T16:40:06.956000,37,82.97,105.46,61.8,0.976,0,0,156.66,199.49,genuine
22919,5,S005G006,2026-03-01T16:40:08.132000,38,105.67,109.23,62.5,0.5643,0,0,209.99,233.26,genuine
22920,5,S005G006,2026-03-01T16:40:09.750000,39,107.86,142.65,58.3,0.6394,0,0,199.31,252.36,genuine
22921,5,S005G006,2026-03-01T16:40:08.440000,40,82.31,128.76,53.0,0.6123,0,0,174.44,273.23,genuine
22922,5,S005G006,2026-03-01T16:40:09.717000,41,91.19,145.95,62.5,0.5299,0,0,193.87,239.8,genuine
22923,5,S005G006,2026-03-01T16:40:09.912000,42,58.28,178.05,55.0,0.6805,0,0,171.33,231.01,genuine
22924,5,S005G006,2026-03-01T16:40:09.890000,43,79.71,150.49,55.0,0.7327,0,0,188.7,252.68,genuine
22925,5,S005G006,2026-03-01T16:40:08.492000,44,91.6,102.01,53.6,0.7078,0,0,203.32,290.44,genuine
22926,5,S005G006,2026-03-01T16:40:09.315000,45,46.66,160.48,57.1,0.6835,0,0,163.78,243.44,genuine
22927,5,S005G006,2026-03-01T16:40:09.154000,46,82.6,116.89,54.1,0.7,0,0,193.52,231.07,genuine
22928,5,S005G006,2026-03-01T16:40:09.729000,47,49.41,157.94,56.7,0.7608,0,0,180.82,220.12,genuine
22929,5,S005G006,2026-03-01T16:40:10.752000,48,85.03,139.95,60.3,0.7579,0,0,193.75,230.63,genuine
22930,5,S005G006,2026-03-01T16:40:14.210000,49,105.96,184.94,57.2,0.6319,0,0,178.47,237.5,genuine
22931,5,S005G006,2026-03-01T16:40:10.050000,50,78.04,123.01,62.1,0.7883,0,0,181.85,284.24,genuine
22932,5,S005G006,2026-03-01T16:40:14.280000,51,102.77,177.59,58.8,0.5866,0,0,208.59,278.99,genuine
22933,5,S005G006,2026-03-01T16:40:07.852000,52,60.4,90.98,55.2,0.7011,0,0,203.79,239.68,genuine
22934,5,S005G006,2026-03-01T16:40:11.130000,53,32.43,177.6,59.1,0.3644,0,0,198.83,252.09,genuine
22935,5,S005G006,2026-03-01T16:40:10.584000,54,77.08,119.81,60.7,0.7152,0,0,159.67,206.13,genuine
22936,5,S005G006,2026-03-01T16:40:14.410000,55,93.56,169.34,59.7,0.7716,0,0,195.46,234.32,genuine
22937,5,S005G006,2026-03-01T16:40:13.720000,56,103.98,141.26,63.8,0.6779,0,0,159.25,237.07,genuine
22938,5,S005G006,2026-03-01T16:40:08.151000,57,49.42,94.35,64.7,0.7415,0,0,176.86,193.84,genuine
22939,5,S005G006,2026-03-01T16:40:13.224000,58,82.37,145.87,56.8,0.7012,0,0,173.36,200.73,genuine
22940,5,S005G006,2026-03-01T16:40:12.980000,59,58.21,162.67,55.7,0.8255,0,1,170.47,261.43,genuine
22941,5,S005G006,2026-03-01T16:40:16.140000,60,108.2,160.8,67.1,0.6938,0,0,182.32,246.19,genuine
22942,5,S005G006,2026-03-01T16:40:11.712000,61,84.86,107.4,58.6,0.8349,0,1,198.99,207.63,genuine
22943,5,S005G006,2026-03-01T16:40:13.206000,62,112.57,101.17,52.8,0.792,0,0,205.88,210.58,genuine
22944,5,S005G006,2026-03-01T16:40:10.710000,63,35.68,135.01,62.0,0.6723,0,0,199.72,259.29,genuine
22945,5,S005G006,2026-03-01T16:40:14.912000,64,66.75,166.39,56.7,0.7901,0,0,181.53,206.51,genuine
22946,5,S005G006,2026-03-01T16:40:11.960000,65,105.0,79.05,64.3,0.7298,0,0,201.92,229.13,genuine
22947,5,S005G006,2026-03-01T16:40:14.058000,66,58.83,155.12,60.1,0.7087,0,0,157.5,171.86,genuine
22948,5,S005G006,2026-03-01T16:40:13.601000,67,60.09,143.15,59.5,0.9322,0,0,177.77,262.82,genuine
22949,5,S005G006,2026-03-01T16:40:14.076000,68,91.92,115.56,59.4,0.6343,0,0,181.48,285.45,genuine
22950,5,S005G006,2026-03-01T16:40:12.006000,69,46.05,128.7,57.9,0.6637,0,0,196.97,239.93,genuine
22951,5,S005G006,2026-03-01T16:40:13.370000,70,39.54,151.51,63.3,0.66,0,0,165.07,290.17,genuine
22952,5,S005G006,2026-03-01T16:40:13.561000,71,92.95,98.75,57.0,0.458,1,0,155.83,217.55,genuine
22953,5,S005G006,2026-03-01T16:40:14.688000,72,114.12,90.84,54.5,0.7268,0,0,186.73,249.65,genuine
22954,5,S005G006,2026-03-01T16:40:19.637000,73,113.4,155.67,57.8,0.5787,0,0,176.35,294.17,genuine
22955,5,S005G006,2026-03-01T16:40:10.730000,74,85.98,59.79,52.3,0.7766,0,0,160.08,228.21,genuine
